"","date","text","month"
"131","2020-03-29","Tingkat kematian COVID-19 di Indonesia tinggi, ini sebabnya. Baca selengkapnya:

https://t.co/LlnUBKVuCv

#COVID19 #viruscorona #MataMataPolitik","March"
"132","2020-03-29","Trump should have placed an executive order to extend the social distancing guidelines indefinitely until we have a significant reduction (1 in every 1000 people) contracting #covid19.","March"
"133","2020-03-29","Brilliant! #COVID19

https://t.co/9xUwS2zFMV","March"
"134","2020-03-29","Don't be surprised if we see governments giving up after fighting for long. People running World behind the scenes will be winners. There next step for New World Order will come next.
#CoronavirusPandemic","March"
"135","2020-03-29","Im fearful of the future for first time in my life. I want the best for everyone 

The foundation this country was built on is crumbling beneath our feet. 

This is life after less than 4. I can only imagine life after less than 8. 

Anything is better than this. #coronavirus","March"
"136","2020-03-29","Out here in VA Beach where @capehenry alumni are collecting food to help in wake of the #Coronavirus Outbreak. They’re by  Ynot Pizza on Great Neck Road until 2pm. @WAVY_News https://t.co/yG8Cy6tj7R","March"
"137","2020-03-29","#Créativité, #égalité, #fraternité 😂 ! @bossofpanam
https://t.co/QtdsPf8v5Z

#ConfinementJour13 #COVID19 #confinement #RestezChezVous #CoronavirusFrance","March"
"138","2020-03-29","@realDonaldTrump It's not about you, it's about your country! When are you gonna realize that and start taking your oath of office! Your ""work"" is making this country sick!
#Covid_19 #uscoronavirus","March"
"139","2020-03-29","What if it's all Mother Nature's immune response and it's the humans that are the real viruses? 🤔 #COVID19","March"
"140","2020-03-29","JUST IN: COVID-19 cases in Ghana hit 152 | More here: https://t.co/mqxl2WapFY #CitiNewsroom #Coronavirus","March"
"141","2020-03-29","Saddest thing.. 
#IslamAndPatriotism #Islam_Saves_Life 
@zainabsikander #COVID #Covid_19 
@KhaledBeydoun @BerniesHomie @snigdhapoonam https://t.co/Yvr7xpRdMQ","March"
"142","2020-03-29","Κορωνοϊός: Αυτά είναι τα 16 μέτρα της επόμενης φάσης απαγόρευσης της κυκλοφορίας, εάν χρειαστεί
#StarGrNews #κορονοιος #COVID19greece #Covid_19
https://t.co/rFOwiFyt9B","March"
"143","2020-03-29","Chiederò ad #agcom,al Consiglio di martedì,una urgente valutazione degli esiti dei richiami e degli atti di indirizzo già rivolti alle emittenti tv e ad alcune trasmissioni sulle modalità di trattazione/spettacolarizzazione in tv dell’informazione sul tema #Coronavirus","March"
"144","2020-03-29","#MabarTangguh #LawanCovid19 #MabarBakuJaga #LabuanBajoBakuJaga #LabuanBajo #ManggaraiBarat #coronavirus
#PolriCegahCorona #PolriUntukIndonesia
#AksiBerantasCovid19
@bhayangkari_pc_mabar_ntt 
@labuanbajo_info 
@manggarai.people 
@infocovid19mabar https://t.co/47dZSD0Xya","March"
"145","2020-03-29","@DBelardoMD Even before the #COVID19 crisis, we published several retrospective evaluations of the utility of TEE, and concluded it was overused. Nowadays, there has to be a pretty compelling reason to get one. https://t.co/8PXzgmQ3xm","March"
"146","2020-03-29","#coronavirus #COVDI19 | Cosa ci dicono i numeri sulla #pandemia - Quando l’epidemia ha cominciato a far sentire ancor più forte i suoi effetti, la saturazione dei posti letto in ospedale ha fatto esplodere i livelli di mortalità e di fatalità https://t.co/OtnT8dUWuz","March"
"147","2020-03-29","Reducing safeguards during a pandemic. The incompetence is staggering. #COVID19 #wearescrewed #coronavirus  https://t.co/cCrhtRNakK","March"
"148","2020-03-29","Bütün evladı olanları 
Allah korusun...
#CoronavirusPandemic","March"
"149","2020-03-29","सेवा की वृतधारा,अर्पित जीवन सारा🙏

हार होती है जब मान लिया जाता है।
जीत तब होती है,जब ठान लिया जाता है।। 
 #indiafightscorona ,#FeedTheNeedy
@NewsNationTV @NewsStateMPCG  @BJP4MP @vdsharmabjp @aloksharmaofficial @shrivashimansh
#CoronaUpdate #Covid_19

#BharatYadav,#भोपाल https://t.co/TcwdBnX5Fn","March"
"150","2020-03-29","Acata las disposiciones con responsabilidad, #QuédateEnCasa, si no lo haces estás exponiéndote a ti y a los demás a un posible contagio del potencial pandémico #COVID19. En Pichincha hay 188 casos. #ConMedidasSalvamosVidas https://t.co/k8eyCcBc0r","March"
"151","2020-03-29","perhaps you could manufacture bikes instead #COVID19 @BicycleLobby 
screenshot source: dw https://t.co/ECnj1yE6s2","March"
"152","2020-03-29","Huh! Beside the point I know, but apparently #DrBirxSoldOut has a colorist who is considered ""essential"" and still working cuz those roots and highlights are all touched-up from Friday. 🤨 #coronavirus","March"
"153","2020-03-29","☝ Vols fer-nos arribar o produir material per fer front al #coronavirus? Col·labora amb el sistema de salut! 

😷 Per a material sanitari https://t.co/Wlu8q22j8a

👥 Per a voluntaris https://t.co/CgG3izBQJ7

🏭 Per a empreses https://t.co/9VRz6RUyD1

@salutcat #JoActuo https://t.co/aVB7zFHbJw","March"
"154","2020-03-29","Putin Moskova'da sokağa çıkma yasağı ilan etti.!
#Trump ne zaman Boris Johnson durumuna düşer merak ediyorum.!

#coronavirus #vaka9217 #Putin #Covid19Out #COVID19 #Moskova https://t.co/T2Y8CUYbZg","March"
"155","2020-03-29","Wifey and my kiddos making mask coverings for Boston area health professionals. #COVID19 They are in heavy demands since medical workers are required to reuse their masks. It acts like a first barrier and can length the life of the L3 or N95 masks. https://t.co/J8LTnNW7X7","March"
"156","2020-03-29","Victòria postvirus? @ivan_cortina #quedatacasa #coronavirus https://t.co/iGg2vtxOec https://t.co/Puz1q3PGg5","March"
"157","2020-03-29","Join KPMG's @johngimigliano on 3/31 at 1pm ET for a webcast discussion with senior-level KPMG Washington National Tax professionals on the potential tax implications of the new laws enacted in response to the #COVID19 pandemic. https://t.co/cuGVOUMw5O","March"
"158","2020-03-29","I potser durant el confinament... #COVID19 https://t.co/tayqQ8aqcG","March"
"159","2020-03-29","After #COVID19, please @FIFAcom let’s organize a football/soccer match between @adidas first 11 and @Nike first 11. 
The match proceeds should go to preparing against future pandemics and outbreaks. Research basically. 
Please consider this. Please please.","March"
"160","2020-03-29","#COVID_19 🦠  — Vidéo récapitulatif de tout ce que vous devez retenir pour aujourd'hui, 29 mars 2020 

#onseprotege #cavabienaller https://t.co/snm2KXUxjr","March"
"161","2020-03-29","So, #coronavirus is not interfering with #TDS 😏 https://t.co/s7awkgCUfR","March"
"162","2020-03-29","@TRJForBloggers Brand new post on something that is much more common now than it was a month ago! Remote Working!!! https://t.co/g0NXrUGs3E #blogging #coronavirus #CoronavirusLockdownUK #remoteworking","March"
"163","2020-03-29","Get the Corona virus. I'm giving these original sculpts away to the first three people that ask for one. Just send a comment or DM. Designed in virtual reality, 3d printed, hand painted.

#coronavirus #3dmodeling #3Dprinting #corona https://t.co/czScf8YSHp","March"
"164","2020-03-29","#COVID19 allowing for time to slow down, re-evaluate, and create new rhythms in life! Here are my 3 priorities:
1. Family dinners without distractions 
2. Exercise 
3. Reading books 

What new habits/routines are you hoping to develop now and take when this is all over?","March"
"165","2020-03-29","Org tengah sibuk dgn #Covid_19 hang sibuk nak berbahasa pulakk😂🐒... Hadoii... hang ni tak centre dah kot lid oii https://t.co/OOOM9oJDPv","March"
"166","2020-03-29","Birçok ülke çoktan geç kaldı bile. Fakat zararın neresinden dönersen kârdır...
#coronavirus #StayHome #EvdeKal https://t.co/J1Hl5utZBp","March"
"167","2020-03-29","@bomac_macbo @CenterRightHind @SylviaD32911201 @BenPapandrea @Elliegreysz NOVEMBER 3 is a good starting point. #coronavirus #MainstreamMedia🦠","March"
"168","2020-03-29","#Cairo il lacchè di #Berlusconi svela al pubblico quel lato oscuro e DISumano del #fatturare a tutti i costi // che #vergogna in piena #EMERGENZACOVID19 #emergenzaCoronavirus #EmergenzaSanitaria // 🤬🤬🤬 // #sciacalli #Covid_19 https://t.co/s4XF2xaUpZ","March"
"169","2020-03-29","#COVID19 #coronavirus #PPE https://t.co/jGh3zPFCfe","March"
"170","2020-03-29","کلیپی بسیار روشنگر بر ماورای وقاحت و دروغگویی آخوند شیاد حسن روحانی رئیس جمهور خامنه ای
#كرونا 
#کروناویروس 
#کرونا_ویروس
#ایران
#سال_سرنگونی
#خامنه‌ای_ویروس
#Coronavirus
#KhameneiVirus https://t.co/qAUFZNBZvF","March"
"171","2020-03-29","Y el señor luis Carlos sarmiento angulo ... el más rico del país será que va donar algo para los enfermos por #Covid_19 y los más pobres al menos la mitad de lo que se ganó con lo de #Odebrecht no!!","March"
"172","2020-03-29","ALERTA #LosÁngeles: ciudades contaminadas tienen mayor riesgo por #COVID19 https://t.co/SWxussNHK9

@ElMercurio_cl @jmanalich @sebastianpinera @opsomschile @CHI20301 @WHO @infobiobio @biobio @latribunacl @Radio_Camila_TV @KrauseAlcalde @felipeharboe @senadorVPV @LosAngelesCL https://t.co/GyfMHlj9oh","March"
"173","2020-03-29","There are refrigerated lorries parked outside #NYC hospitals in preparation for the high number of bodies expected due to #Covid_19 
Just a flu, is it?
#NewYorkCity","March"
"174","2020-03-29","#Stop5g #coronalockdownuk #CoronaUpdate #coronavirus https://t.co/3H0vwSFM5q","March"
"175","2020-03-29","President @realDonaldTrump announced during the Press Briefing that the national '#SocialDistancing' guidelines are being extended through April 30 as the #coronavirus continues to spread. 👇🏻 https://t.co/81jjrcZgJ4","March"
"176","2020-03-29","Science: As #Covid_19 keeps getting bigger, the cases get longer, according to some scientists, it'll take months for a vaccine to come out which is being rushed by @realDonaldTrump. In the meantime, #USA is closing it's borders to #Canadians due to high risk of C0VID-19.","March"
"177","2020-03-29","Lockdown day 6 got me and my boyfriend doing Chakra Healing, Meditation and Hypnosis at 10:27 on a sunday night
#lockdown #coronavirus","March"
"178","2020-03-29","For the world my heart breaks
#sixwordstory #sixwords #coronavirus #vss","March"
"179","2020-03-29","There will be many more deaths from #COVID19.

Please be kind to each other.

Make that call to someone you've been avoiding, tell them they matter.

https://t.co/HVRYyRBwuO","March"
"180","2020-03-29","Coronavirus: #SaudiArabia shuts down port city of #Jeddah  #KSA #coronavirus #ports #containershipping https://t.co/QYowb1PDgM","March"
"181","2020-03-29","Since the gym is closed and the county is shut down, switching to a daily 5k. #quaRUNtine @Runkeeper #COVID19 @
#CoronavirusUSA https://t.co/M7fSYCTLEP","March"
"182","2020-03-29","Pengumuman buat warga Semarang Penutupan Sementara di Berbagai Ruas Jalan Protokol. Dari akun IG resmi @dishubkotasmg dimulai hari Minggu ini (29/3)  dari pukul 18.00 - 06.00 WIB hingga batas waktu yang belum ditentukan.

#semaranglawancorona 
#Covid19 
#Corona https://t.co/QJrbVoYVzI","March"
"183","2020-03-29","El municipio de #BenitoJuárez concentra la mayor cantidad de afectados #Nacional #QuintanaRoo #Coronavirus https://t.co/2xh0NmiUKv","March"
"184","2020-03-29","27 milijuna Amerikanaca je bez zdravstvenog osiguranja... Što ih čeka uslijed epdemije #covid19? #greatamerica https://t.co/qqaO4nyipt","March"
"185","2020-03-29","The pathogens are spread via respiratory droplets; they can infect a large number of people very quickly and with today’s transportation 
infrastructure, move rapidly across multiple geographies.

#Globalisation #Coronavirus #COVID19 #LockdownUK #StayAtHomeAndStaySafe","March"
"186","2020-03-29","#EnterateHidalgo #AvisosGobierno Ver nota: https://t.co/FwaKD4Bueg Como parte de las medidas y acciones implementadas en el #OperativoEscudo, apoyamos la economía. Solicita un crédito a Tasa Cero para salir adelante ante la contingencia por #COVID19.
💻h… https://t.co/26kHYpBcty","March"
"187","2020-03-29","Pendiente de revisión, ministro alemán suicidado en el tren... https://t.co/SfxZRry5Zo #coronavirus #coronavirusespana #COVID19espana #COVID19","March"
"188","2020-03-29","@daniel_nunez_a Otro COMUNISTA MENTIROSO, peor que el #coronavirus 
Fondo E, donde están quienes jubilarán pronto cae con la #CrisisDelincuencial q has promovido https://t.co/B656R5283f","March"
"189","2020-03-29","Los que tienen Movistar Tv, pongan Discovery. Están pasando un especial del #Covid_19","March"
"190","2020-03-29","Lebanon has a chance of making it, even if testing ratio is low, by abiding by the stay home policy, as it could really help avoid a catastrophic scenario of Italy’s proportion or even worse.

#Lockdown #Covid_19 #StayAtHomeAndStaySafe #coronavirus","March"
"191","2020-03-29","Oh no. Trump's back to his ""Sir"" story that the military had no ammunition! WTF! 
#TrumpPressConf 
#Covid_19","March"
"192","2020-03-29","Gıda denetimlerine ve bilgilendirme çalışmalarına ara vermeden bizzat katılarak devam eden @muratcak71 abimize teşekkür ederim. #evdekalurfa #evdekalmayadevam #48saatevdekal #BirlikteBasaracagiz #BirlikteYenecegiz bu #coronavirus belasını... https://t.co/Znw2IWFknu","March"
"193","2020-03-29","Plataforma con miles de documentales online gratis para estar entretenidos https://t.co/mxnSvuCBZ1 #documentales #coronavirus #quedateencasa #cuarentena","March"
"194","2020-03-29","Ante la Covid-19, Cuba anuncia venta controlada y regulada de nuevos productos «por la libreta» https://t.co/JvfVUaIPqW 
@DiazCanelB @MMarreroCruz #SomosCuba #QuedateEnCasa
#Cuba 🇨🇺#NoMasBloqueo #COVID19 
#CubaPorLaSalud ⭐️
#CubaSalvaVidas ⭐️
#FuerzaCuba ⭐️","March"
"195","2020-03-29","If a thing matters, it is political. Politics gets actions prioritised; so if priorities are seen to be wrong, the way to get them changed is *political*. Of course, some politicians sometimes use their skills cynically, for narrow advantage; but scrutiny of #covid19 is not that. https://t.co/5CNgi3YfNt","March"
